ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0050769	GO:0050769	positive regulation of neurogenesis	21/517	329/28891	6.19420460074582e-07	3.99437708110952e-05	2.72358710565125e-05	Atxn1/Trf/Xlr3b/Marcks/Clcf1/Eef2k/Zeb2/Serpine2/Cxcr4/Dag1/Plxnb2/Trak1/Itgb1/Ptpra/Golga4/Id2/Sema4d/Tlr2/Plxna1/Plxna3/Tenm4	21
GO:0019221	GO:0019221	cytokine-mediated signaling pathway	25/517	450/28891	7.23079353887451e-07	4.58589671696084e-05	3.12691789296306e-05	Lifr/Cd74/Cd300lf/Irak3/Csf2rb/Ifnar1/Il6ra/Oasl1/Acsl1/Mavs/Cxcr4/Fcer1g/Ceacam1/Osm/Il10ra/Ackr3/Ifnar2/Ecm1/Pira2/Oas3/Axl/Pf4/Oas2/Oas1a/Il9r	25
GO:0050866	GO:0050866	negative regulation of cell activation	17/517	225/28891	7.31467797122686e-07	4.58589671696084e-05	3.12691789296306e-05	H2-Aa/Cd74/Sdc4/Lgals3/Cd300lf/Tyrobp/Grn/Adora2a/Anxa1/Pdcd1lg2/Serpine2/Ceacam1/Runx3/Axl/Id2/Runx1/Smad7	17
GO:0002761	GO:0002761	regulation of myeloid leukocyte differentiation	14/517	154/28891	7.75618885581768e-07	4.73127520204878e-05	3.22604498071279e-05	Cd74/Bmyc/Klf10/Tyrobp/Jun/Gpr137b/Rassf2/Ceacam1/Pira2/Adam8/Id2/Runx1/Apc/Prdm16	14
GO:0106106	GO:0106106	cold-induced thermogenesis	14/517	154/28891	7.75618885581768e-07	4.73127520204878e-05	3.22604498071279e-05	Alpl/Tle3/Acsl1/Cd36/Cxcr4/Gadd45g/Kdm6b/Adrb2/Sfxn5/Prkab2/Decr1/Apc/Prdm16/Tlr4	14
GO:0043277	GO:0043277	apoptotic cell clearance	8/517	43/28891	8.33152173559255e-07	5.01446521526197e-05	3.41913958664879e-05	Pear1/Cd300lf/Tyrobp/Anxa1/Cd36/Axl/Scarb1/Rac1	8
GO:0061900	GO:0061900	glial cell activation	9/517	58/28891	8.58138719063796e-07	5.09689233928155e-05	3.47534295643011e-05	Tyrobp/Ctsc/Grn/Adora2a/Jun/Zeb2/Tlr2/C1qa/Tlr4	9
GO:1903900	GO:1903900	regulation of viral life cycle	14/517	156/28891	9.06705812082949e-07	5.31541563083433e-05	3.62434421671981e-05	Cd74/Ciita/Lgals1/Gbp7/Cd209a/Aicda/Oasl1/Mavs/Trim25/Oas3/Axl/Nbn/Oas2/Oas1a	14
GO:0001894	GO:0001894	tissue homeostasis	19/517	283/28891	9.97957131584363e-07	5.70225125566052e-05	3.88811013025007e-05	Trf/Fosl2/Adora2a/Alpl/Gpr137b/Zeb2/Ceacam1/Il10ra/Adrb2/Itgb1/Adam8/Rab3d/Whrn/Nfix/Ptgs1/Prickle1/Rac1/Tlr4/Ptger4	19
GO:0060249	GO:0060249	anatomical structure homeostasis	19/517	283/28891	9.97957131584363e-07	5.70225125566052e-05	3.88811013025007e-05	Trf/Fosl2/Adora2a/Alpl/Gpr137b/Zeb2/Ceacam1/Il10ra/Adrb2/Itgb1/Adam8/Rab3d/Whrn/Nfix/Ptgs1/Prickle1/Rac1/Tlr4/Ptger4	19
GO:0045860	GO:0045860	positive regulation of protein kinase activity	22/517	369/28891	1.05444503152377e-06	5.94970609037287e-05	4.0568385160204e-05	Sdc4/Rgcc/Ccr7/Fgd2/Ccnd3/Als2/Marcks/Ripk3/Il6ra/Zeb2/Rassf2/Ceacam1/Adrb2/Dag1/Cd40/Adam8/Pim1/Ralb/Nab2/Gprc5b/Erbb3/Tlr4	22
GO:0002695	GO:0002695	negative regulation of leukocyte activation	16/517	206/28891	1.07363379944586e-06	5.98318885271436e-05	4.07966891433361e-05	H2-Aa/Cd74/Sdc4/Lgals3/Cd300lf/Tyrobp/Grn/Adora2a/Anxa1/Pdcd1lg2/Ceacam1/Runx3/Axl/Id2/Runx1/Smad7	16
GO:0070663	GO:0070663	regulation of leukocyte proliferation	20/517	313/28891	1.12528649632092e-06	6.19456493218612e-05	4.22379681032395e-05	H2-Aa/Cd74/Sdc4/H2-DMb2/Lgals3/Tyrobp/Csf2rb/Ccr7/Cd209a/Anxa1/Pdcd1lg2/Gpr183/Ripk3/Clcf1/Ceacam1/Cd40/Tnfsf9/Tgfbr2/Sh3rf1/Tlr4	20
GO:0050670	GO:0050670	regulation of lymphocyte proliferation	19/517	286/28891	1.1683893826567e-06	6.35302748123713e-05	4.33184533617923e-05	H2-Aa/Cd74/Sdc4/H2-DMb2/Lgals3/Tyrobp/Ccr7/Cd209a/Anxa1/Pdcd1lg2/Gpr183/Ripk3/Clcf1/Ceacam1/Cd40/Tnfsf9/Tgfbr2/Sh3rf1/Tlr4	19
GO:0001818	GO:0001818	negative regulation of cytokine production	20/517	314/28891	1.18222044400514e-06	6.35302748123713e-05	4.33184533617923e-05	Rgcc/Gbp7/Anxa4/Irak3/Tyrobp/Ccr7/Anxa1/Pdcd1lg2/Trib2/Ceacam1/Rnf125/Oas3/Axl/Tlr2/Smad7/Oas1a/Rac1/Tlr4/Klhl22/Ptger4	20
GO:0042326	GO:0042326	negative regulation of phosphorylation	22/517	372/28891	1.20555180908147e-06	6.37340556688903e-05	4.34574024149046e-05	Pik3ip1/Dnaja1/Irak3/Dusp10/Atxn1/Adora2a/Jun/Spry2/Zbed3/Chordc1/Rassf2/Mical1/Gadd45g/Ppp1r15a/Ceacam1/Prkar2b/Pkib/Pid1/Sema4d/Cdkn2b/Smad7/Apc	22
GO:0030168	GO:0030168	platelet activation	11/517	96/28891	1.21425094982822e-06	6.37340556688903e-05	4.34574024149046e-05	Pear1/Pdia3/Fzd6/Il6ra/Pip5k1c/Serpine2/Fcer1g/Ceacam1/Axl/Tlr4/Mfsd2b	11
GO:1901203	GO:1901203	positive regulation of extracellular matrix assembly	5/517	12/28891	1.28501037991673e-06	6.66728374131507e-05	4.54612262658985e-05	Rgcc/Dag1/Smad3/Clasp2/Tgfbr1	5
GO:0021782	GO:0021782	glial cell development	13/517	139/28891	1.39134067114617e-06	7.13694521540206e-05	4.86636378281268e-05	Nrros/B4galt5/Grn/Adora2a/Zeb2/Dag1/Id2/Nfix/Tlr2/C1qa/Erbb3/Tenm4/Tlr4	13
GO:0032944	GO:0032944	regulation of mononuclear cell proliferation	19/517	290/28891	1.43677243215511e-06	7.28718062780693e-05	4.96880259210117e-05	H2-Aa/Cd74/Sdc4/H2-DMb2/Lgals3/Tyrobp/Ccr7/Cd209a/Anxa1/Pdcd1lg2/Gpr183/Ripk3/Clcf1/Ceacam1/Cd40/Tnfsf9/Tgfbr2/Sh3rf1/Tlr4	19
GO:0045637	GO:0045637	regulation of myeloid cell differentiation	17/517	237/28891	1.50102661236312e-06	7.50058950344602e-05	5.1143165608927e-05	Cd74/Bmyc/Klf10/Tyrobp/Jun/Gpr137b/Klf13/Gpr171/Rassf2/Rarg/Ceacam1/Pira2/Adam8/Id2/Runx1/Apc/Prdm16	17
GO:0048588	GO:0048588	developmental cell growth	19/517	291/28891	1.51208162342399e-06	7.50058950344602e-05	5.1143165608927e-05	Sema4b/Sema4a/Cttn/Parp2/Zeb2/Cxcr4/Rarg/Itgb1/Golga4/Trip10/Tgfbr2/Sema4d/Clasp2/Nfix/Smad7/Plxna1/Ryk/Prickle1/Plxna3	19
GO:0050792	GO:0050792	regulation of viral process	15/517	187/28891	1.55213444809286e-06	7.61558141162086e-05	5.19272440071342e-05	Cd74/Ciita/Lgals1/Gbp7/Cd209a/Aicda/Oasl1/Mavs/Cxcr4/Trim25/Oas3/Axl/Nbn/Oas2/Oas1a	15
GO:0042113	GO:0042113	B cell activation	20/517	320/28891	1.58258406404245e-06	7.68148867213723e-05	5.23766361432952e-05	H2-Ab1/Cd74/Dpp4/Lgals1/Lfng/Lat2/Tyrobp/Fosl2/Aicda/Pik3cd/Gpr183/Clcf1/Cd40/Irf2bp2/Id2/Dock10/Nbn/Zfp36l2/Tlr4/Il9r	20
GO:0043367	GO:0043367	CD4-positive, alpha-beta T cell differentiation	11/517	99/28891	1.65393420504212e-06	7.94240319314905e-05	5.415569558279e-05	Ccr7/Anxa1/Sema4a/Gpr183/Il6ra/Gadd45g/Runx3/Sh3rf1/Runx1/Smad7/Ptger4	11
GO:0008360	GO:0008360	regulation of cell shape	13/517	142/28891	1.77155041158972e-06	8.41766163991157e-05	5.73962703987628e-05	Anxa1/Gas7/Eps8/Sema4a/Hexb/Tpm1/Parvb/Plxnb2/Cdc42ep3/Sema4d/Plxna1/Rac1/Plxna3	13
GO:0040013	GO:0040013	negative regulation of locomotion	21/517	358/28891	2.38963461170676e-06	0.000112362610804628	7.66150395244581e-05	Cd74/Dpp4/Cd63/Rgcc/Dusp10/Sema4b/Sema4a/Tacstd2/Ctnna1/Zeb2/Tpm1/Dag1/Ngfr/Tbxa2r/Sema4d/Clasp2/Jup/Ryk/Rac1/Plxna3/Ptger4	21
GO:0051962	GO:0051962	positive regulation of nervous system development	22/517	391/28891	2.7209234286129e-06	0.000126026555085248	8.59318720866698e-05	Atxn1/Trf/Xlr3b/Sema4a/Marcks/Clcf1/Eef2k/Zeb2/Serpine2/Cxcr4/Dag1/Plxnb2/Trak1/Itgb1/Ptpra/Golga4/Id2/Sema4d/Tlr2/Plxna1/Plxna3/Tenm4	22
GO:1903039	GO:1903039	positive regulation of leukocyte cell-cell adhesion	19/517	303/28891	2.74121318750776e-06	0.000126026555085248	8.59318720866698e-05	H2-Ab1/H2-Aa/Cd74/Dpp4/H2-DMb2/Lgals1/H2-Eb1/Dusp10/Ccr7/Cd209a/Anxa1/Pdcd1lg2/Hsph1/St3gal4/Runx3/Adam8/Tnfsf9/Tgfbr2/Runx1	19
GO:0071526	GO:0071526	semaphorin-plexin signaling pathway	8/517	50/28891	2.76398514697377e-06	0.000126026555085248	8.59318720866698e-05	Sema4b/Sema4a/Plxnb2/Crmp1/Sema4d/Plxna1/Rac1/Plxna3	8
GO:0050870	GO:0050870	positive regulation of T cell activation	18/517	277/28891	3.03901400319172e-06	0.000137181092104074	9.35376520561326e-05	H2-Ab1/H2-Aa/Cd74/Dpp4/H2-DMb2/Lgals1/H2-Eb1/Dusp10/Ccr7/Cd209a/Anxa1/Pdcd1lg2/Hsph1/Runx3/Adam8/Tnfsf9/Tgfbr2/Runx1	18
GO:0006457	GO:0006457	protein folding	14/517	173/28891	3.10944820124715e-06	0.00013897078396465	9.47579629019977e-05	Cd74/Dnaja1/H2-DMb2/Pdia3/Hsp90b1/Grn/Hspa1a/Hsph1/Fkbp5/Chordc1/Sdf2l1/Dnajb4/Qsox1/Dnajc1	14
GO:0045619	GO:0045619	regulation of lymphocyte differentiation	16/517	224/28891	3.2103588605889e-06	0.00014190924832453	9.67615703427755e-05	H2-Aa/Cd74/Dusp10/Ccr7/Anxa1/Tcf7/Runx3/Adam8/Tnfsf9/Axl/Id2/Tgfbr2/Zfp36l2/Sh3rf1/Runx1/Smad7	16
GO:0034109	GO:0034109	homotypic cell-cell adhesion	10/517	86/28891	3.23807101848173e-06	0.00014190924832453	9.67615703427755e-05	Pear1/Pdia3/Lgals1/Plaur/Il6ra/Pip5k1c/Serpine2/Ceacam1/Jup/Mfsd2b	10
GO:0051250	GO:0051250	negative regulation of lymphocyte activation	14/517	174/28891	3.32702559477877e-06	0.000144405707065686	9.84637939183514e-05	H2-Aa/Cd74/Sdc4/Lgals3/Tyrobp/Adora2a/Anxa1/Pdcd1lg2/Ceacam1/Runx3/Axl/Id2/Runx1/Smad7	14
GO:0061351	GO:0061351	neural precursor cell proliferation	16/517	225/28891	3.40013042525616e-06	0.000146173226091489	9.96689860997395e-05	Fzd6/Trf/Grn/Ctnna1/Rsu1/Zeb2/Rpgrip1/Cxcr4/Plxnb2/Itgb1/Ngfr/Id2/Nbn/Nfix/Ncor2/Ryk	16
GO:0050900	GO:0050900	leukocyte migration	22/517	398/28891	3.62106296229281e-06	0.000154202624639526	0.000105143873900141	Cd74/Lgmn/Dpp4/Lgals3/Ccr7/Selplg/Anxa1/Eps8/B4galt1/Gpr183/Ripk3/P2rx4/Cklf/St3gal4/Fcer1g/Itgb1/Ecm1/Adam8/Pf4/Tlr2/Rac1/Ptger4	22
GO:0031589	GO:0031589	cell-substrate adhesion	21/517	368/28891	3.67518138389615e-06	0.000155044567915021	0.000105717957368542	Sdc4/Cd63/Lgals1/Marcks/Tacstd2/Cttn/Rsu1/Hpse/Zyx/Cd36/Parvb/Dag1/Itgb1/Ptpra/Adam8/Axl/Smad3/Clasp2/Actn1/Jup/Rac1	21
GO:0061082	GO:0061082	myeloid leukocyte cytokine production	9/517	69/28891	3.83695124679071e-06	0.000160370351185308	0.000109349370814971	Cd74/Irak3/Cd36/Mavs/Fcer1g/Axl/Tlr2/Gprc5b/Tlr4	9
GO:0002286	GO:0002286	T cell activation involved in immune response	12/517	130/28891	4.04822335261595e-06	0.000167333484204655	0.000114097219834063	Cd74/H2-DMb2/Lgals3/Ccr7/Anxa1/Sema4a/Gpr183/Il6ra/Gadd45g/Fcer1g/Smad7/Ptger4	12
GO:1903038	GO:1903038	negative regulation of leukocyte cell-cell adhesion	13/517	153/28891	4.07768791814622e-06	0.000167333484204655	0.000114097219834063	H2-Aa/Cd74/Sdc4/Ass1/Lgals3/Adora2a/Anxa1/Pdcd1lg2/Ceacam1/Runx3/Adam8/Runx1/Smad7	13
GO:0060350	GO:0060350	endochondral bone morphogenesis	9/517	70/28891	4.33396063669742e-06	0.000176247732559028	0.000120175447147494	Fosl2/Alpl/Rarg/Nab1/Hspg2/Tgfbr2/Nfix/Nab2/Mef2d	9
GO:0035710	GO:0035710	CD4-positive, alpha-beta T cell activation	12/517	131/28891	4.3851861803253e-06	0.000176738664446325	0.000120510191647285	Ccr7/Anxa1/Sema4a/Gpr183/Il6ra/Gadd45g/Runx3/Tgfbr2/Sh3rf1/Runx1/Smad7/Ptger4	12
GO:0060485	GO:0060485	mesenchyme development	19/517	316/28891	5.03933800481732e-06	0.00020130594472341	0.00013726152143536	Rgcc/Plaur/Sema4b/Sema4a/Spry2/Zeb2/Zfp64/Dag1/Htt/Adam8/Trip10/Smad3/Tgfbr2/Sema4d/Clasp2/Smad7/Tgfbr1/Prickle1/Erbb3	19
GO:0043491	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	19/517	317/28891	5.27334438634882e-06	0.000208805934736654	0.000142375429230692	Pik3ip1/Pear1/Pik3cd/Spry2/P2rx4/Clcf1/Hpse/Serpine2/Osm/Dag1/Cd40/Itgb1/Ngfr/Adam8/Axl/Sema4d/Tgfbr1/Rac1/Erbb3	19
GO:0002697	GO:0002697	regulation of immune effector process	24/517	473/28891	5.71220667175773e-06	0.000224216529707082	0.000152883224789195	Cfp/Cd74/Dpp4/H2-DMb2/Lgals3/Irak3/Dusp10/Tyrobp/Ppl/Ccr7/Grn/Anxa1/Ripk3/Clcf1/Cd36/Mavs/Fcer1g/Ceacam1/Cd40/Axl/Tlr2/Smad7/Gprc5b/Tlr4	24
GO:0022408	GO:0022408	negative regulation of cell-cell adhesion	15/517	209/28891	6.12073227915892e-06	0.000238180909552788	0.000162404910927955	H2-Aa/Cd74/Sdc4/Rgcc/Ass1/Lgals3/Adora2a/Anxa1/Pdcd1lg2/Serpine2/Ceacam1/Runx3/Adam8/Runx1/Smad7	15
GO:0032479	GO:0032479	regulation of type I interferon production	12/517	136/28891	6.46761550096746e-06	0.00024952834505442	0.000170142219746548	Gbp7/Tyrobp/Ifnar1/Mavs/Rnf125/Oas3/Oas2/Tlr2/Oas1a/Pola1/Tlr4/Klhl22	12
GO:0014015	GO:0014015	positive regulation of gliogenesis	10/517	93/28891	6.6084917692974e-06	0.000251236695585855	0.000171307067577604	Atxn1/Trf/Clcf1/Serpine2/Cxcr4/Dag1/Ptpra/Id2/Tlr2/Tenm4	10
GO:0002396	GO:0002396	MHC protein complex assembly	5/517	16/28891	6.67886651978347e-06	0.000251236695585855	0.000171307067577604	H2-Ab1/H2-Aa/H2-DMb2/Pdia3/H2-Eb1	5
GO:0002501	GO:0002501	peptide antigen assembly with MHC protein complex	5/517	16/28891	6.67886651978347e-06	0.000251236695585855	0.000171307067577604	H2-Ab1/H2-Aa/H2-DMb2/Pdia3/H2-Eb1	5
GO:1902107	GO:1902107	positive regulation of leukocyte differentiation	15/517	213/28891	7.69685040320915e-06	0.000284052618244672	0.000193682777731833	H2-Aa/Cd74/Dusp10/Klf10/Tyrobp/Ccr7/Anxa1/Jun/Runx3/Adam8/Tnfsf9/Axl/Id2/Tgfbr2/Runx1	15
GO:1903708	GO:1903708	positive regulation of hemopoiesis	15/517	213/28891	7.69685040320915e-06	0.000284052618244672	0.000193682777731833	H2-Aa/Cd74/Dusp10/Klf10/Tyrobp/Ccr7/Anxa1/Jun/Runx3/Adam8/Tnfsf9/Axl/Id2/Tgfbr2/Runx1	15
GO:2000116	GO:2000116	regulation of cysteine-type endopeptidase activity	16/517	240/28891	7.74002482146536e-06	0.000284052618244672	0.000193682777731833	Lgmn/Bmyc/Herpud1/Plaur/Adora2a/Sfn/Mical1/Hip1/Slc11a2/Htt/Ngfr/Smad3/Sh3rf1/Tnfrsf23/Eif2ak3/Il9r	16
GO:0032652	GO:0032652	regulation of interleukin-1 production	11/517	116/28891	7.85234592915355e-06	0.000285850721969348	0.000194908824251655	Tyrobp/Ccr7/Ifnar1/Anxa1/Cd36/Ceacam1/Smad3/S1pr3/Tlr2/Tlr4/Ptger4	11
GO:0030038	GO:0030038	contractile actin filament bundle assembly	11/517	117/28891	8.52942992296802e-06	0.000304653015386682	0.000207729267306545	Sdc4/Rgcc/Tacstd2/Zeb2/Zyx/Tpm1/Smad3/Clasp2/Tgfbr1/Rac1/Ptger4	11
GO:0043149	GO:0043149	stress fiber assembly	11/517	117/28891	8.52942992296802e-06	0.000304653015386682	0.000207729267306545	Sdc4/Rgcc/Tacstd2/Zeb2/Zyx/Tpm1/Smad3/Clasp2/Tgfbr1/Rac1/Ptger4	11
GO:0045444	GO:0045444	fat cell differentiation	17/517	270/28891	8.6324188539393e-06	0.000304653015386682	0.000207729267306545	Dusp10/Fosl2/Arl4a/Nucb2/Zfp385a/Fto/Trib2/Adrb2/Pim1/Id2/Smad3/Zfp36l2/Napepld/Eif2ak3/Ncor2/Bnip3/Prdm16	17
GO:0032102	GO:0032102	negative regulation of response to external stimulus	24/517	485/28891	8.67823674851617e-06	0.000304653015386682	0.000207729267306545	Anxa2/Dpp4/Irak3/Dusp10/Plaur/Grn/Adora2a/Sema4b/Sema4a/Nucb2/Serpine2/Ceacam1/Il10ra/Rnf125/Oas3/Rtn4rl1/Smad3/Sema4d/Clasp2/Aph1b/Ryk/Oas1a/Plxna3/Ptger4	24
GO:0045687	GO:0045687	positive regulation of glial cell differentiation	8/517	58/28891	8.70630017387726e-06	0.000304653015386682	0.000207729267306545	Clcf1/Serpine2/Cxcr4/Dag1/Ptpra/Id2/Tlr2/Tenm4	8
GO:0016032	GO:0016032	viral process	19/517	329/28891	8.95415499345866e-06	0.000310915812619018	0.000211999588671037	Cd74/Ciita/Lgals1/Gbp7/Ctsb/Cd209a/Aicda/Jun/Oasl1/Mavs/Cxcr4/Trim25/Paip1/Zdhhc8/Oas3/Axl/Nbn/Oas2/Oas1a	19
GO:0050920	GO:0050920	regulation of chemotaxis	16/517	243/28891	9.0490157269684e-06	0.000311811122072789	0.000212610060149904	Cd74/Lgmn/Dpp4/Ccr7/Sema4b/Sema4a/Gpr183/P2rx4/Cttn/Cxcr4/Tubb2b/Smad3/Sema4d/Ryk/Rac1/Plxna3	16
GO:1901201	GO:1901201	regulation of extracellular matrix assembly	5/517	17/28891	9.32259459695399e-06	0.000318093827299714	0.000216893955885634	Rgcc/Dag1/Smad3/Clasp2/Tgfbr1	5
GO:0032606	GO:0032606	type I interferon production	12/517	141/28891	9.37228157529065e-06	0.000318093827299714	0.000216893955885634	Gbp7/Tyrobp/Ifnar1/Mavs/Rnf125/Oas3/Oas2/Tlr2/Oas1a/Pola1/Tlr4/Klhl22	12
GO:0061081	GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	7/517	43/28891	1.04091335266638e-05	0.000350647975666869	0.000239091173856755	Cd74/Cd36/Mavs/Fcer1g/Tlr2/Gprc5b/Tlr4	7
GO:0050729	GO:0050729	positive regulation of inflammatory response	13/517	167/28891	1.06160782181633e-05	0.000354970200568809	0.000242038305730289	Pde2a/Lgals1/Ccr7/Ctsc/Grn/Fcer1g/Osm/Adam8/Tlr2/Napepld/Gprc5b/Tlr4/Ptger4	13
GO:1903555	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	15/517	219/28891	1.07400950948967e-05	0.000356476391605615	0.000243065310042399	Irak3/Tyrobp/Ccr7/Cd36/Mavs/Fcer1g/Oas3/Adam8/Akap12/Axl/Oas2/Tlr2/Oas1a/Tlr4/Ptger4	15
GO:0014013	GO:0014013	regulation of gliogenesis	12/517	143/28891	1.08210478056581e-05	0.000356541677333873	0.000243109825460963	Dusp10/Atxn1/Trf/Clcf1/Serpine2/Cxcr4/Dag1/Ptpra/Id2/Cdkn2b/Tlr2/Tenm4	12
GO:0022604	GO:0022604	regulation of cell morphogenesis	17/517	277/28891	1.20546733524696e-05	0.00039431011241339	0.000268862432361717	Anxa1/Xlr3b/Gas7/Eps8/Sema4a/Marcks/Eef2k/Cxcr4/Hexb/Tpm1/Parvb/Plxnb2/Cdc42ep3/Sema4d/Plxna1/Rac1/Plxna3	17
GO:0010563	GO:0010563	negative regulation of phosphorus metabolic process	22/517	430/28891	1.22522597143946e-05	0.000395047859648409	0.000269365469209698	Pik3ip1/Dnaja1/Irak3/Dusp10/Atxn1/Adora2a/Jun/Spry2/Zbed3/Chordc1/Rassf2/Mical1/Gadd45g/Ppp1r15a/Ceacam1/Prkar2b/Pkib/Pid1/Sema4d/Cdkn2b/Smad7/Apc	22
GO:0045936	GO:0045936	negative regulation of phosphate metabolic process	22/517	430/28891	1.22522597143946e-05	0.000395047859648409	0.000269365469209698	Pik3ip1/Dnaja1/Irak3/Dusp10/Atxn1/Adora2a/Jun/Spry2/Zbed3/Chordc1/Rassf2/Mical1/Gadd45g/Ppp1r15a/Ceacam1/Prkar2b/Pkib/Pid1/Sema4d/Cdkn2b/Smad7/Apc	22
GO:1903557	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	12/517	145/28891	1.24621017497196e-05	0.000398964023391731	0.000272035726137962	Tyrobp/Ccr7/Cd36/Mavs/Fcer1g/Oas3/Adam8/Akap12/Oas2/Tlr2/Oas1a/Tlr4	12
GO:0032612	GO:0032612	interleukin-1 production	11/517	122/28891	1.27332950074318e-05	0.00040477530748977	0.000275998180887551	Tyrobp/Ccr7/Ifnar1/Anxa1/Cd36/Ceacam1/Smad3/S1pr3/Tlr2/Tlr4/Ptger4	11
GO:1901652	GO:1901652	response to peptide	23/517	464/28891	1.2963009542047e-05	0.000409195979530071	0.000279012439462241	Lgmn/Bcar3/Ggh/Fosl2/Anxa1/Ccnd3/Marcks/Eif4ebp1/Nucb2/Zbed3/Cd36/Ptpre/Ceacam1/Adrb2/Myo5a/Ptpra/Pid1/Ngfr/Tbc1d4/Apc/Rac1/Tlr4/Slc2a8	23
GO:1903036	GO:1903036	positive regulation of response to wounding	9/517	80/28891	1.31951701404251e-05	0.000413631930651938	0.00028203711615938	Grn/Anxa1/Hpse/St3gal4/Cd36/Cxcr4/Itgb1/Tbxa2r/Ptger4	9
GO:0010935	GO:0010935	regulation of macrophage cytokine production	7/517	45/28891	1.42129865391652e-05	0.000437302776654914	0.000298177207503898	Cd74/Irak3/Cd36/Axl/Tlr2/Gprc5b/Tlr4	7
GO:0085029	GO:0085029	extracellular matrix assembly	7/517	45/28891	1.42129865391652e-05	0.000437302776654914	0.000298177207503898	Rgcc/Dag1/Smad3/Clasp2/Qsox1/Tgfbr1/Prickle1	7
GO:0071559	GO:0071559	response to transforming growth factor beta	16/517	252/28891	1.42409189561968e-05	0.000437302776654914	0.000298177207503898	Nrros/Jun/Spry2/Zeb2/Zyx/Zfhx3/Runx3/Nrep/Smad3/Tgfbr2/Cdkn2b/Zfp36l2/Runx1/Smad7/Tgfbr1/Prdm16	16
GO:0043534	GO:0043534	blood vessel endothelial cell migration	11/517	124/28891	1.48615079201405e-05	0.000450087892305865	0.000306894806124186	Rgcc/Anxa1/P2rx4/Cxcr4/Plk2/Cd40/Itgb1/Tbxa2r/Adam8/Jup/Scarb1	11
GO:0045862	GO:0045862	positive regulation of proteolysis	20/517	372/28891	1.4908042700533e-05	0.000450087892305865	0.000306894806124186	Lgmn/Bmyc/Herpud1/Ctsc/Cbfa2t3/Grn/Hspa1a/Trib2/Hip1/Plk2/Slc11a2/Ngfr/Adam8/Smad3/Sh3rf1/Tnfrsf23/Rnf19a/Eif2ak3/Aph1b/Prickle1	20
GO:2001234	GO:2001234	negative regulation of apoptotic signaling pathway	16/517	253/28891	1.49563987252724e-05	0.000450087892305865	0.000306894806124186	Cd74/Dnaja1/Herpud1/Lgals3/Plaur/Cttn/Ctnna1/Zfp385a/Ackr3/Bcl2l2/Htt/Sh3rf1/Tnfrsf23/Tgfbr1/Tmbim1/Il9r	16
GO:0015711	GO:0015711	organic anion transport	22/517	436/28891	1.51715472167136e-05	0.000453538835339371	0.000309247849854796	Emb/Adora2a/Anxa1/Kmo/Slc17a9/Slc19a1/Acsl1/Plin2/Cd36/Slco4a1/Ceacam1/Slc25a15/Mpc2/Mgst1/Apba1/Itgb1/Slc7a6/Sfxn5/Slc16a1/Abcg3/Slc6a9/Slc2a8	22
GO:0001933	GO:0001933	negative regulation of protein phosphorylation	19/517	342/28891	1.54198504059203e-05	0.000457928978502134	0.000312241292153124	Dnaja1/Irak3/Dusp10/Adora2a/Jun/Spry2/Zbed3/Chordc1/Rassf2/Mical1/Gadd45g/Ppp1r15a/Ceacam1/Prkar2b/Pkib/Pid1/Sema4d/Smad7/Apc	19
GO:0071706	GO:0071706	tumor necrosis factor superfamily cytokine production	15/517	226/28891	1.5604667431014e-05	0.000460300966400754	0.00031385864462743	Irak3/Tyrobp/Ccr7/Cd36/Mavs/Fcer1g/Oas3/Adam8/Akap12/Axl/Oas2/Tlr2/Oas1a/Tlr4/Ptger4	15
GO:0048762	GO:0048762	mesenchymal cell differentiation	16/517	254/28891	1.57036661111467e-05	0.000460300966400754	0.00031385864462743	Rgcc/Plaur/Sema4b/Sema4a/Spry2/Zeb2/Zfp64/Dag1/Adam8/Trip10/Smad3/Tgfbr2/Sema4d/Clasp2/Smad7/Tgfbr1	16
GO:0090303	GO:0090303	positive regulation of wound healing	8/517	63/28891	1.62680566841006e-05	0.000473767792722775	0.00032304107126866	Anxa1/Hpse/St3gal4/Cd36/Cxcr4/Itgb1/Tbxa2r/Ptger4	8
GO:0045598	GO:0045598	regulation of fat cell differentiation	12/517	149/28891	1.64079379835953e-05	0.000474778410627879	0.000323730166423972	Dusp10/Nucb2/Zfp385a/Fto/Trib2/Pim1/Id2/Smad3/Zfp36l2/Napepld/Ncor2/Prdm16	12
GO:0030100	GO:0030100	regulation of endocytosis	19/517	344/28891	1.67208414530211e-05	0.000480750817318072	0.000327802483463854	Anxa2/Cfp/Cd63/Lgals3/Cd300lf/Ccr7/Trf/Pip5k1c/Eef2k/Pacsin2/Cd36/Hip1/Fcer1g/Plk2/Itgb1/Axl/Prkcg/Tlr2/Scarb1	19
GO:0002292	GO:0002292	T cell differentiation involved in immune response	9/517	83/28891	1.78376130119451e-05	0.000506408711546667	0.000345297454133912	Ccr7/Anxa1/Sema4a/Gpr183/Il6ra/Gadd45g/Fcer1g/Smad7/Ptger4	9
