ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002699	GO:0002699	positive regulation of immune effector process	18/481	326/28891	1.06980366600086e-05	0.000530648396738015	0.000410147936882764	Tnfsf4/Laptm5/Hmces/Cd24a/Gimap3/Cd86/Irf1/Rabgef1/Rapgef1/Il10/Fer/Slamf1/Scimp/Lacc1/Lag3/Gata3/Ddx60/Rsad2	18
GO:0002700	GO:0002700	regulation of production of molecular mediator of immune response	15/481	236/28891	1.11974942694963e-05	0.000548810522708525	0.000424185779156481	Tnfsf4/Laptm5/Hmces/Gimap3/Cd86/Rabgef1/Il10/Slamf1/Scimp/Lacc1/Prkdc/Trpm4/Gata3/Bcl6/Rsad2	15
GO:0002718	GO:0002718	regulation of cytokine production involved in immune response	12/481	155/28891	1.19669650690236e-05	0.000575077672926357	0.000444488144217526	Tnfsf4/Laptm5/Gimap3/Rabgef1/Il10/Slamf1/Scimp/Lacc1/Trpm4/Gata3/Bcl6/Rsad2	12
GO:0032695	GO:0032695	negative regulation of interleukin-12 production	5/481	19/28891	1.20127956938709e-05	0.000575077672926357	0.000444488144217526	Il10/Nfkb1/Slamf1/Tlr8/Tigit	5
GO:0070302	GO:0070302	regulation of stress-activated protein kinase signaling cascade	14/481	210/28891	1.27996046391563e-05	0.000605700831027663	0.000468157348144823	Stk3/Xdh/Rnf13/Map3k5/Rapgef1/Slamf1/Mid1/Scimp/Dlg1/Nbr1/Dusp16/Tnfrsf19/Igf1r/App	14
GO:0050708	GO:0050708	regulation of protein secretion	18/481	331/28891	1.31364264593941e-05	0.000612637433298773	0.000473518776028071	Cd200/Cyp51/Apoe/Wls/Erp29/Cask/Ttn/Apbb1/Bad/Hmgn3/Kcnb1/Neo1/Per2/Cpt1a/Trpm4/Birc5/Rsad2/Rapgef4	18
GO:0050671	GO:0050671	positive regulation of lymphocyte proliferation	13/481	183/28891	1.32438016914236e-05	0.000612637433298773	0.000473518776028071	Tnfsf4/Cd24a/Cd86/Il6st/Slamf1/Cd320/Cd59a/Il7/Icosl/Il2ra/Ada/Bcl6/Vav3	13
GO:0042098	GO:0042098	T cell proliferation	16/481	270/28891	1.38147545495524e-05	0.000626735365925737	0.000484415328277745	Tnfsf4/Ctla4/Laptm5/Cd24a/Slfn1/Cd86/Irf1/Il6st/Slamf1/Twsg1/Cd59a/Dlg1/Casp3/Icosl/Il2ra/Bcl6	16
GO:0001562	GO:0001562	response to protozoan	7/481	48/28891	1.3853028491436e-05	0.000626735365925737	0.000484415328277745	Tgtp2/Gbp10/Iigp1/Irf8/Tgtp1/Il10/Gbp6	7
GO:1903039	GO:1903039	positive regulation of leukocyte cell-cell adhesion	17/481	303/28891	1.52410310419108e-05	0.000682036139125507	0.000527158316243664	Tnfsf4/Lck/Cd24a/Gimap3/Cd86/Irf1/Il6st/Slamf1/Bad/Cd59a/Il7/Icosl/Gata3/Il2ra/Ada/Bcl6/Zfp609	17
GO:0030889	GO:0030889	negative regulation of B cell proliferation	5/481	20/28891	1.57982697389126e-05	0.000697780023321855	0.000539327054830924	Ctla4/Tnfrsf13b/Cd24a/Il10/Casp3	5
GO:0002369	GO:0002369	T cell cytokine production	7/481	49/28891	1.59318246762823e-05	0.000697780023321855	0.000539327054830924	Tnfsf4/Stard7/Slamf1/Dlg1/Trpm4/Gata3/Rsad2	7
GO:0140894	GO:0140894	endolysosomal toll-like receptor signaling pathway	7/481	51/28891	2.08658885718292e-05	0.000904261718423377	0.000698920566788251	Cd86/Irf1/Pik3ap1/Scimp/Tlr8/Ptprs/Rsad2	7
GO:0002833	GO:0002833	positive regulation of response to biotic stimulus	20/481	413/28891	2.37740191179549e-05	0.00101955871571479	0.000788035743350632	Irf7/Cd24a/Ifi204/Gimap3/Cd86/Irf1/Zbp1/Mndal/Pik3r1/Pik3ap1/Scimp/Lacc1/Tkfc/Lag3/Prkdc/Tlr8/Ddx60/Ptprs/Rsad2/App	20
GO:0001776	GO:0001776	leukocyte homeostasis	11/481	141/28891	2.56183722520489e-05	0.00107856572035523	0.000833643345981067	Tnfsf4/Tnfrsf13b/Cd24a/Chst3/Gimap3/Pde4b/Casp3/Pacs1/Ccnb2/Il2ra/Ada	11
GO:0002429	GO:0002429	immune response-activating cell surface receptor signaling pathway	16/481	284/28891	2.56738986142366e-05	0.00107856572035523	0.000833643345981067	Themis2/Ctla4/Laptm5/Lax1/Lck/Rabgef1/Pik3r1/Pde4b/Rapgef1/Nfkb1/Pik3ap1/Scimp/Icosl/Gata3/Ada/Vav3	16
GO:0050871	GO:0050871	positive regulation of B cell activation	9/481	94/28891	2.77406746791472e-05	0.00115361977428332	0.000891654009091567	Tnfsf4/Hmces/Il10/Bad/Cd320/Il7/Ada/Bcl6/Vav3	9
GO:0045089	GO:0045089	positive regulation of innate immune response	19/481	385/28891	2.92714866171012e-05	0.00120510710402606	0.000931449516247337	Irf7/Ifi204/Gimap3/Cd86/Irf1/Zbp1/Mndal/Pik3r1/Pik3ap1/Scimp/Lacc1/Tkfc/Lag3/Prkdc/Tlr8/Ddx60/Ptprs/Rsad2/App	19
GO:0050728	GO:0050728	negative regulation of inflammatory response	12/481	172/28891	3.38275221257946e-05	0.00137889018407818	0.00106576966530774	Cd200/Apoe/Cd24a/Nt5e/Syt11/Rabgef1/Il10/Nfkb1/Pglyrp1/Gata3/Il2ra/Ada	12
GO:0010721	GO:0010721	negative regulation of cell development	17/481	323/28891	3.43360379506297e-05	0.00138047567844636	0.001066995123159	Tnfsf4/Ctla4/Cd24a/Irf1/Pik3r1/Hmgb3/Gpr137/Cit/Pglyrp1/Lag3/Gpr55/Clec2g/Cdk6/Prox1/Bcl6/Kctd11/Ptprs	17
GO:0043029	GO:0043029	T cell homeostasis	7/481	55/28891	3.45370402914683e-05	0.00138047567844636	0.001066995123159	Tnfsf4/Cd24a/Chst3/Gimap3/Casp3/Ccnb2/Il2ra	7
GO:0043113	GO:0043113	receptor clustering	8/481	75/28891	3.5387721148275e-05	0.00140087738430239	0.00108276397804894	Apoe/Pigr/Sorbs2/Nme7/Wdr19/Sorbs1/Dlg1/Dlg4	8
GO:0032675	GO:0032675	regulation of interleukin-6 production	12/481	173/28891	3.58104722473085e-05	0.00140411156421114	0.00108526373537457	Cd200/Tnfsf4/Laptm5/Cd24a/Syt11/Rabgef1/Tmem106a/Il10/Slamf1/Scimp/Tlr8/App	12
GO:0031098	GO:0031098	stress-activated protein kinase signaling cascade	15/481	261/28891	3.63442166873066e-05	0.00141159566133624	0.00109104833213235	Stk3/Xdh/Rnf13/Map3k5/Rapgef1/Nfkb1/Slamf1/Mid1/Scimp/Dlg1/Nbr1/Dusp16/Tnfrsf19/Igf1r/App	15
GO:0046683	GO:0046683	response to organophosphorus	9/481	98/28891	3.87064739573899e-05	0.00148929489049135	0.00115110349998219	Nt5e/Pik3r1/Inpp5k/Rapgef1/Asph/Cib2/Trpm4/Ryr1/Pik3cg	9
GO:0007264	GO:0007264	small GTPase mediated signal transduction	20/481	428/28891	3.92628860220037e-05	0.00149671575696842	0.00115683922460543	Apoe/F11r/Dlc1/Arhgef3/Rabgef1/Rapgef1/Rhobtb1/Robo1/Rasgrp3/Rhoc/Arhgef12/Gpr55/Itsn1/Arl6/Bcl6/Pik3cg/Vav3/Rapgef4/Rasal1/Arhgap8	20
GO:0051259	GO:0051259	protein complex oligomerization	15/481	264/28891	4.14285912071734e-05	0.00156478449541223	0.00120945080849141	Stk3/Nacc2/Ehd1/Atl3/Kcnb1/Rom1/Kcns1/Thg1l/Cutc/Trpm4/Kctd11/Bend3/Kctd7/App/Isg15	15
GO:0031348	GO:0031348	negative regulation of defense response	17/481	330/28891	4.48740868574273e-05	0.00167951468720026	0.00129812789062204	Cd200/Apoe/Cd24a/Nt5e/Syt11/Rabgef1/Il10/Nfkb1/Pglyrp1/Tkfc/Prkdc/Gata3/Il2ra/Ada/Ptprs/Aurkb/Isg15	17
GO:0002753	GO:0002753	cytosolic pattern recognition receptor signaling pathway	11/481	150/28891	4.53730810955046e-05	0.00168289166549723	0.00130073801945671	Irf7/Cd86/Irf1/Pik3ap1/Scimp/Lacc1/Tkfc/Tlr8/Ddx60/Ptprs/Rsad2	11
GO:0032872	GO:0032872	regulation of stress-activated MAPK cascade	13/481	206/28891	4.59485099206289e-05	0.00168901799413597	0.00130547317189907	Stk3/Xdh/Map3k5/Rapgef1/Slamf1/Mid1/Scimp/Dlg1/Nbr1/Dusp16/Tnfrsf19/Igf1r/App	13
GO:0045786	GO:0045786	negative regulation of cell cycle	19/481	400/28891	4.90049957906256e-05	0.00178542980238943	0.00137999163740159	Slfn1/Nacc2/Apbb1/Tom1l2/Dlg1/Cenpe/Bub1b/Casp3/Hus1b/Prkdc/Cdk6/Gata3/Tmem67/Prox1/Ezh2/Aurkb/Birc5/Hexim2/Bard1	19
GO:0007015	GO:0007015	actin filament organization	21/481	471/28891	4.98788067414465e-05	0.00180132497679417	0.00139227731098239	F11r/Add3/Plek/Dlc1/Pdlim3/Myo1e/Pik3r1/Inpp5k/Pdlim1/Rhobtb1/Ttn/Fer/Limd2/Marcksl1/Cit/Sorbs1/Dlg1/Rhoc/Prox1/Elmo3/Fscn1	21
GO:2000514	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	8/481	80/28891	5.65531143600804e-05	0.00202460149409088	0.00156485185089724	Tnfsf4/Cd24a/Gimap3/Irf1/Twsg1/Gata3/Il2ra/Bcl6	8
GO:0032635	GO:0032635	interleukin-6 production	12/481	182/28891	5.86926701850669e-05	0.00208308382027517	0.00161005391986803	Cd200/Tnfsf4/Laptm5/Cd24a/Syt11/Rabgef1/Tmem106a/Il10/Slamf1/Scimp/Tlr8/App	12
GO:1903828	GO:1903828	negative regulation of protein localization	14/481	244/28891	6.68055571916954e-05	0.00235075623041205	0.00181694286451188	Cd200/Cyp51/Apoe/Erp29/Trim40/Inpp5k/Bag3/Bcl2l1/Abhd17b/Kcnb1/Neo1/Rsad2/Bard1/App	14
GO:1902074	GO:1902074	response to salt	17/481	343/28891	7.22385295783309e-05	0.00252039005316939	0.0019480559760508	Krt8/Nt5e/Syt11/Sorbs2/Xlr4b/Kcnmb3/Ttn/Sorbs1/Kcnb1/Asph/Cib2/Trpm4/Dlg4/Ryr1/Igf1r/App/Rasal1	17
GO:0032102	GO:0032102	negative regulation of response to external stimulus	21/481	485/28891	7.55355606241888e-05	0.00261327649655282	0.00201984962199843	Cd200/Apoe/Cd24a/Nt5e/Syt11/F12/Cask/Rabgef1/Il10/Nfkb1/Robo1/Pglyrp1/Neo1/Tkfc/Prkdc/Gata3/Il2ra/Ada/Ptprs/Aurkb/Isg15	21
GO:0000280	GO:0000280	nuclear division	20/481	450/28891	7.82775971157846e-05	0.00268557389438071	0.00207572961474576	Hspa2/Cdc25b/Tom1l2/Mki67/Cit/Aspm/Cenpe/Bub1b/Kif22/Top2a/Ccnb2/Rec8/Pttg1/Aurkb/Birc5/Kif2c/Knstrn/Igf1r/Cks2/Cep97	20
GO:0051403	GO:0051403	stress-activated MAPK cascade	14/481	248/28891	7.94874715957845e-05	0.00270454479801525	0.00209039257619884	Stk3/Xdh/Map3k5/Rapgef1/Nfkb1/Slamf1/Mid1/Scimp/Dlg1/Nbr1/Dusp16/Tnfrsf19/Igf1r/App	14
GO:0045620	GO:0045620	negative regulation of lymphocyte differentiation	7/481	63/28891	8.39838724922464e-05	0.00283411150041458	0.00219053707113081	Tnfsf4/Ctla4/Irf1/Hmgb3/Pglyrp1/Lag3/Bcl6	7
GO:0044772	GO:0044772	mitotic cell cycle phase transition	20/481	454/28891	8.82546149131729e-05	0.00295401828941084	0.00228321524075757	Pim2/Slfn1/Hspa2/Nacc2/Cdc25b/Cit/Dlg1/Cenpe/Bub1b/Hus1b/Prkdc/Cdk6/Ccnb2/Ezh2/Cks1b/Aurkb/Birc5/Bard1/App/Cks2	20
GO:0051260	GO:0051260	protein homooligomerization	12/481	192/28891	9.79909624389352e-05	0.00325345800291207	0.00251465772031325	Nacc2/Ehd1/Atl3/Kcnb1/Rom1/Kcns1/Thg1l/Trpm4/Kctd11/Bend3/Kctd7/App	12
GO:0033674	GO:0033674	positive regulation of kinase activity	19/481	426/28891	0.000112201697297591	0.00369547510219345	0.0028563008920473	Cd24a/Unc119/Erp29/Cd86/Map3k5/Cdc25b/Robo1/Bad/Strada/Dlg1/Cenpe/Camkk1/Mapre3/Dlg4/Prox1/Pik3cg/Ezh2/Igf1r/App	19
GO:0002520	GO:0002520	immune system development	14/481	258/28891	0.000120742922728978	0.00394522708631113	0.00304933880876943	Tnfsf4/Hmces/Cd86/Nfkb1/Polm/Ikzf1/Prkdc/Icosl/Gata3/Ccnb2/Il2ra/Ada/Bcl6/Ezh2	14
GO:0034101	GO:0034101	erythrocyte homeostasis	11/481	168/28891	0.000125942619113211	0.00407160788249078	0.00314702085800075	Stat1/Cd24a/Ikzf1/Exoc6/Lmo2/Casp3/Prkdc/Cdk6/Gata3/Bcl6/Isg15	11
GO:0048261	GO:0048261	negative regulation of receptor-mediated endocytosis	5/481	30/28891	0.000126588731833573	0.00407160788249078	0.00314702085800075	Unc119/Syt11/Rabgef1/Ankrd13d/Dlg4	5
GO:0002224	GO:0002224	toll-like receptor signaling pathway	7/481	68/28891	0.000137017504003025	0.00437287646496477	0.00337987690413011	Irf7/Cd86/Irf1/Pik3ap1/Scimp/Tlr8/App	7
GO:0002702	GO:0002702	positive regulation of production of molecular mediator of immune response	11/481	171/28891	0.000147245180103294	0.00466314158834817	0.0036042281737025	Tnfsf4/Laptm5/Hmces/Gimap3/Cd86/Il10/Slamf1/Scimp/Lacc1/Gata3/Rsad2	11
GO:0033198	GO:0033198	response to ATP	5/481	31/28891	0.000148879906121705	0.00467892040842029	0.00361642391487275	Nt5e/Asph/Cib2/Trpm4/Ryr1	5
GO:0002221	GO:0002221	pattern recognition receptor signaling pathway	13/481	233/28891	0.000159226132971809	0.00496616658670407	0.00383844178607478	Irf7/Cd86/Irf1/Pik3r1/Pik3ap1/Scimp/Lacc1/Tkfc/Tlr8/Ddx60/Ptprs/Rsad2/App	13
GO:0045860	GO:0045860	positive regulation of protein kinase activity	17/481	369/28891	0.000173742443523391	0.00533936393586042	0.00412689290313745	Cd24a/Unc119/Erp29/Cd86/Map3k5/Cdc25b/Robo1/Strada/Dlg1/Cenpe/Camkk1/Mapre3/Dlg4/Prox1/Pik3cg/Ezh2/App	17
GO:0001959	GO:0001959	regulation of cytokine-mediated signaling pathway	10/481	146/28891	0.000175682949310471	0.00533936393586042	0.00412689290313745	Laptm5/Irf7/Cd24a/Zbp1/Rabgef1/Il6st/Robo1/Il7/Vrk2/Isg15	10
GO:0046634	GO:0046634	regulation of alpha-beta T cell activation	10/481	146/28891	0.000175682949310471	0.00533936393586042	0.00412689290313745	Tnfsf4/Cd24a/Gimap3/Irf1/Twsg1/Prdm1/Gata3/Il2ra/Ada/Bcl6	10
GO:0042092	GO:0042092	type 2 immune response	6/481	50/28891	0.000176379279882686	0.00533936393586042	0.00412689290313745	Tnfsf4/Irf1/Stard7/Gata3/Bcl6/Rsad2	6
GO:0030099	GO:0030099	myeloid cell differentiation	20/481	480/28891	0.000185298306324512	0.00556841698640887	0.00430393223218594	Car2/Stat1/Gimap3/Irf8/Pik3r1/Hmgb3/Gpr137/Ikzf1/Exoc6/Lmo2/Casp3/Gpr55/Prkdc/Clec2g/Cdk6/Gata3/Hoxb7/Bcl6/App/Isg15	20
GO:2001056	GO:2001056	positive regulation of cysteine-type endopeptidase activity	10/481	148/28891	0.000196309204814139	0.0058565579436218	0.00452664169453197	Laptm5/Stat1/Lck/Xdh/Dlc1/Map3k5/Robo1/Bad/Asph/App	10
GO:0008203	GO:0008203	cholesterol metabolic process	10/481	150/28891	0.00021893271697608	0.00648450356683829	0.00501199245300031	Cyp51/Tnfsf4/Dgat2/Apoe/Cyp11a1/Hsd3b7/Acadvl/Soat2/Cyp39a1/App	10
GO:0007265	GO:0007265	Ras protein signal transduction	16/481	342/28891	0.000225217450747241	0.00662300174804566	0.00511904025269857	Apoe/F11r/Dlc1/Arhgef3/Rabgef1/Rapgef1/Rhobtb1/Robo1/Rasgrp3/Arhgef12/Gpr55/Arl6/Bcl6/Pik3cg/Rapgef4/Rasal1	16
GO:0051224	GO:0051224	negative regulation of protein transport	10/481	151/28891	0.000231040191153859	0.00673715448129351	0.00520727100646875	Cd200/Cyp51/Apoe/Erp29/Inpp5k/Bag3/Kcnb1/Neo1/Rsad2/Bard1	10
GO:0071900	GO:0071900	regulation of protein serine/threonine kinase activity	16/481	343/28891	0.000232702657899237	0.00673715448129351	0.00520727100646875	Apoe/Lax1/Cd24a/Erp29/Map3k5/Inpp5k/Robo1/Casp3/Mapre3/Ccnb2/Dusp16/Prox1/Pik3cg/Ezh2/Hexim2/App	16
GO:0002828	GO:0002828	regulation of type 2 immune response	5/481	34/28891	0.000234008523396884	0.00673715448129351	0.00520727100646875	Tnfsf4/Irf1/Gata3/Bcl6/Rsad2	5
GO:0038093	GO:0038093	Fc receptor signaling pathway	4/481	19/28891	0.000241141111476768	0.00689429136076287	0.00532872499995811	Pigr/Lck/Rapgef1/Fer	4
GO:0002758	GO:0002758	innate immune response-activating signaling pathway	13/481	244/28891	0.000249977379788379	0.00709763360406038	0.00548589197168979	Irf7/Cd86/Irf1/Pik3r1/Pik3ap1/Scimp/Lacc1/Tkfc/Tlr8/Ddx60/Ptprs/Rsad2/App	13
GO:1901991	GO:1901991	negative regulation of mitotic cell cycle phase transition	11/481	182/28891	0.000253510373146471	0.00711045435223068	0.00549580136450746	Slfn1/Nacc2/Dlg1/Cenpe/Bub1b/Hus1b/Prkdc/Ezh2/Aurkb/Birc5/Bard1	11
GO:0046637	GO:0046637	regulation of alpha-beta T cell differentiation	7/481	75/28891	0.00025388311629291	0.00711045435223068	0.00549580136450746	Tnfsf4/Gimap3/Irf1/Prdm1/Gata3/Ada/Bcl6	7
GO:0032715	GO:0032715	negative regulation of interleukin-6 production	6/481	54/28891	0.000271047370726549	0.00753987854919732	0.00582771124968961	Cd200/Cd24a/Syt11/Rabgef1/Il10/Slamf1	6
GO:0016445	GO:0016445	somatic diversification of immunoglobulins	7/481	76/28891	0.00027568469966463	0.00756379218448691	0.00584619453963768	Tnfsf4/Hmces/Polm/Prkdc/Icosl/Bcl6/Ezh2	7
GO:0050851	GO:0050851	antigen receptor-mediated signaling pathway	11/481	184/28891	0.000278517131217588	0.00756379218448691	0.00584619453963768	Themis2/Ctla4/Laptm5/Lax1/Lck/Pde4b/Nfkb1/Icosl/Gata3/Ada/Vav3	11
GO:0055088	GO:0055088	lipid homeostasis	11/481	184/28891	0.000278517131217588	0.00756379218448691	0.00584619453963768	Dgat2/Apoe/Cd24a/Ehd1/Rcn3/Cd320/Med13/Soat2/Slc25a27/Acoxl/Cyp39a1	11
GO:0010948	GO:0010948	negative regulation of cell cycle process	15/481	314/28891	0.000281037982899001	0.00756379218448691	0.00584619453963768	Slfn1/Nacc2/Apbb1/Tom1l2/Dlg1/Cenpe/Bub1b/Hus1b/Prkdc/Tmem67/Prox1/Ezh2/Aurkb/Birc5/Bard1	15
GO:0002262	GO:0002262	myeloid cell homeostasis	12/481	215/28891	0.000281093078510201	0.00756379218448691	0.00584619453963768	Stat1/Cd24a/Pde4b/Ikzf1/Exoc6/Lmo2/Casp3/Prkdc/Cdk6/Gata3/Bcl6/Isg15	12
GO:1904950	GO:1904950	negative regulation of establishment of protein localization	10/481	155/28891	0.000285236751324465	0.00762545263118715	0.00589385303659506	Cd200/Cyp51/Apoe/Erp29/Inpp5k/Bag3/Kcnb1/Neo1/Rsad2/Bard1	10
GO:0030218	GO:0030218	erythrocyte differentiation	10/481	156/28891	0.000300331507308748	0.0078755720738224	0.00608717496878543	Stat1/Ikzf1/Exoc6/Lmo2/Casp3/Prkdc/Cdk6/Gata3/Bcl6/Isg15	10
GO:0044839	GO:0044839	cell cycle G2/M phase transition	10/481	156/28891	0.000300331507308748	0.0078755720738224	0.00608717496878543	Hspa2/Cdc25b/Cit/Hus1b/Cdk6/Ccnb2/Aurkb/Birc5/Bard1/App	10
GO:0060759	GO:0060759	regulation of response to cytokine stimulus	10/481	156/28891	0.000300331507308748	0.0078755720738224	0.00608717496878543	Laptm5/Irf7/Cd24a/Zbp1/Rabgef1/Il6st/Robo1/Il7/Vrk2/Isg15	10
GO:0001779	GO:0001779	natural killer cell differentiation	5/481	36/28891	0.000308493800913234	0.00803841125544166	0.00621303637682016	Irf1/Slamf1/Pglyrp1/Ikzf1/Prdm1	5
GO:0042632	GO:0042632	cholesterol homeostasis	8/481	102/28891	0.000311311269841341	0.00806080816312453	0.00623034736001572	Dgat2/Apoe/Cd24a/Ehd1/Cd320/Med13/Soat2/Cyp39a1	8
GO:0031032	GO:0031032	actomyosin structure organization	12/481	218/28891	0.000318871204062327	0.00820495466952876	0.00634176085447642	Krt8/F11r/Dlc1/Klhl41/Pik3r1/Inpp5k/Pdlim1/Ttn/Sorbs1/Rhoc/Lurap1/Prox1	12
GO:0006919	GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	7/481	78/28891	0.000323798597516274	0.0082288816418179	0.00636025445283753	Laptm5/Stat1/Lck/Xdh/Dlc1/Robo1/Bad	7
GO:0048488	GO:0048488	synaptic vesicle endocytosis	7/481	78/28891	0.000323798597516274	0.0082288816418179	0.00636025445283753	Cd24a/Syt11/Ppp3cc/Bcl2l1/Syp/Itsn1/Ap3m2	7
GO:0045071	GO:0045071	negative regulation of viral genome replication	6/481	56/28891	0.000331339557865254	0.00835187103929012	0.00645531522743286	Inpp5k/Isg20/Prox1/Rsad2/Oasl2/Isg15	6
GO:0055092	GO:0055092	sterol homeostasis	8/481	103/28891	0.000332695372952048	0.00835187103929012	0.00645531522743286	Dgat2/Apoe/Cd24a/Ehd1/Cd320/Med13/Soat2/Cyp39a1	8
GO:0043280	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	9/481	130/28891	0.0003394148082628	0.00846891373101787	0.00654577968343505	Laptm5/Stat1/Lck/Xdh/Dlc1/Map3k5/Robo1/Bad/App	9
GO:0002724	GO:0002724	regulation of T cell cytokine production	5/481	37/28891	0.00035185638388958	0.00872646224381566	0.00674484368102854	Tnfsf4/Slamf1/Trpm4/Gata3/Rsad2	5
GO:0035710	GO:0035710	CD4-positive, alpha-beta T cell activation	9/481	131/28891	0.000359186096551004	0.00873138921421794	0.00674865182736045	Tnfsf4/Cd24a/Gimap3/Irf1/Twsg1/Gata3/Il2ra/Bcl6/Rsad2	9
GO:0046631	GO:0046631	alpha-beta T cell activation	12/481	221/28891	0.000360867024544079	0.00873138921421794	0.00674865182736045	Tnfsf4/Tnfsf8/Cd24a/Gimap3/Irf1/Twsg1/Prdm1/Gata3/Il2ra/Ada/Bcl6/Rsad2	12
GO:0045064	GO:0045064	T-helper 2 cell differentiation	4/481	21/28891	0.000362659109942013	0.00873138921421794	0.00674865182736045	Tnfsf4/Irf1/Gata3/Bcl6	4
GO:0051315	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	4/481	21/28891	0.000362659109942013	0.00873138921421794	0.00674865182736045	Cenpe/Aurkb/Birc5/Kif2c	4
GO:0051988	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	4/481	21/28891	0.000362659109942013	0.00873138921421794	0.00674865182736045	Cenpe/Aurkb/Birc5/Knstrn	4
GO:0048525	GO:0048525	negative regulation of viral process	8/481	105/28891	0.000379059109863011	0.00907317648433731	0.00701282551478508	Stat1/Inpp5k/Trim59/Isg20/Prox1/Rsad2/Oasl2/Isg15	8
GO:1902652	GO:1902652	secondary alcohol metabolic process	10/481	162/28891	0.00040560218905643	0.00965239429101343	0.0074605136447678	Cyp51/Tnfsf4/Dgat2/Apoe/Cyp11a1/Hsd3b7/Acadvl/Soat2/Cyp39a1/App	10
GO:0140238	GO:0140238	presynaptic endocytosis	7/481	81/28891	0.000408368079337239	0.00966236426799663	0.00746821962393511	Cd24a/Syt11/Ppp3cc/Bcl2l1/Syp/Itsn1/Ap3m2	7
GO:0010952	GO:0010952	positive regulation of peptidase activity	11/481	193/28891	0.000418353022276276	0.00984205367263672	0.00760710488024771	Laptm5/Stat1/Lck/Xdh/Rcn3/Dlc1/Map3k5/Robo1/Bad/Asph/App	11
GO:0007127	GO:0007127	meiosis I	9/481	134/28891	0.000424278976435853	0.00984889722091863	0.00761239438498575	Hspa2/Cdc25b/Cenpe/Top2a/Ccnb2/Rec8/Pttg1/Birc5/Cks2	9
GO:0016125	GO:0016125	sterol metabolic process	10/481	163/28891	0.000425820671684118	0.00984889722091863	0.00761239438498575	Cyp51/Tnfsf4/Dgat2/Apoe/Cyp11a1/Hsd3b7/Acadvl/Soat2/Cyp39a1/App	10
GO:1904019	GO:1904019	epithelial cell apoptotic process	10/481	163/28891	0.000425820671684118	0.00984889722091863	0.00761239438498575	Krt8/Stk3/Krt18/Il10/Bad/Bcl2l1/Casp3/Gata3/Pik3cg/Igf1r	10
GO:1990778	GO:1990778	protein localization to cell periphery	17/481	400/28891	0.000441457875934217	0.010153531146487	0.00784785156688702	Krt18/F11r/Ehd1/Cask/Kif1b/Pik3r1/Inpp5k/Wdr19/Bcl2l1/Sorbs1/Dlg1/Kcnb1/Pacs1/Dlg4/Arl6/Kif13a/Rapgef4	17
GO:0043405	GO:0043405	regulation of MAP kinase activity	11/481	197/28891	0.000497176737450041	0.0112253448465315	0.00867627615178779	Apoe/Lax1/Cd24a/Erp29/Map3k5/Inpp5k/Robo1/Dusp16/Pik3cg/Ezh2/App	11
GO:0006196	GO:0006196	AMP catabolic process	3/481	10/28891	0.000504417973429277	0.0112253448465315	0.00867627615178779	Nt5e/Xdh/Ada	3
GO:0042451	GO:0042451	purine nucleoside biosynthetic process	3/481	10/28891	0.000504417973429277	0.0112253448465315	0.00867627615178779	Nt5e/Pgm2/Ada	3
GO:0042455	GO:0042455	ribonucleoside biosynthetic process	3/481	10/28891	0.000504417973429277	0.0112253448465315	0.00867627615178779	Nt5e/Pgm2/Ada	3
GO:0046129	GO:0046129	purine ribonucleoside biosynthetic process	3/481	10/28891	0.000504417973429277	0.0112253448465315	0.00867627615178779	Nt5e/Pgm2/Ada	3
GO:0071318	GO:0071318	cellular response to ATP	3/481	10/28891	0.000504417973429277	0.0112253448465315	0.00867627615178779	Cib2/Trpm4/Ryr1	3
GO:0007266	GO:0007266	Rho protein signal transduction	9/481	138/28891	0.000525876070349695	0.0115777100621909	0.00894862572849496	Apoe/F11r/Dlc1/Arhgef3/Rhobtb1/Robo1/Arhgef12/Gpr55/Bcl6	9
GO:0046632	GO:0046632	alpha-beta T cell differentiation	9/481	138/28891	0.000525876070349695	0.0115777100621909	0.00894862572849496	Tnfsf4/Tnfsf8/Gimap3/Irf1/Prdm1/Gata3/Ada/Bcl6/Rsad2	9
GO:0046578	GO:0046578	regulation of Ras protein signal transduction	11/481	199/28891	0.000541023377343228	0.0118478364070323	0.00915741136454971	Apoe/F11r/Dlc1/Arhgef3/Rabgef1/Rapgef1/Robo1/Gpr55/Bcl6/Pik3cg/Rasal1	11
GO:0035023	GO:0035023	regulation of Rho protein signal transduction	7/481	85/28891	0.00054762884847255	0.0119290368738703	0.00922017270360635	Apoe/F11r/Dlc1/Arhgef3/Robo1/Gpr55/Bcl6	7
GO:0061982	GO:0061982	meiosis I cell cycle process	9/481	139/28891	0.000554167486967541	0.0120079344412914	0.00928115408921261	Hspa2/Cdc25b/Cenpe/Top2a/Ccnb2/Rec8/Pttg1/Birc5/Cks2	9
